"state_name","district_name","market_name","variety","group","arrival_tonnes","min_price_rs_quintal","max_price_rs_quintal","modal_price_rs_quintal","reported_date","commodity_name"
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Elephant Yam (Suran)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Elephant Yam (Suran)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Elephant Yam (Suran)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Coffee
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Coffee
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Coffee
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Coffee
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Bay leaf (Tejpatta)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Bay leaf (Tejpatta)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Bay leaf (Tejpatta)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Bay leaf (Tejpatta)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Tube Flower
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Tube Flower
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Tube Flower
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Tube Flower
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Cardamoms
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Cardamoms
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Cardamoms
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Cardamoms
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Cabbage
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Cabbage
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Cabbage
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Cabbage
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Karamani
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Karamani
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Karamani
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Karamani
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Apricot(JardaluKhumani)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Apricot(JardaluKhumani)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Apricot(JardaluKhumani)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Apricot(JardaluKhumani)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Binoula
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Binoula
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Binoula
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Binoula
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Dry Grapes
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Dry Grapes
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Dry Grapes
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Dry Grapes
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Cherry
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Cherry
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Cherry
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Cherry
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Water Melon
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Water Melon
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Water Melon
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Water Melon
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Kodo Millet(Varagu)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Kodo Millet(Varagu)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Kodo Millet(Varagu)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Kodo Millet(Varagu)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Antawala
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Antawala
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Antawala
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Antawala
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Kharif Mash
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Kharif Mash
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Kharif Mash
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Kharif Mash
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Dalda
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Dalda
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Dalda
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Dalda
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Chennangi Dal
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Chennangi Dal
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Chennangi Dal
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Chennangi Dal
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Niger Seed (Ramtil)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Niger Seed (Ramtil)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Niger Seed (Ramtil)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Niger Seed (Ramtil)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Banana - Green
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Banana - Green
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Banana - Green
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Banana - Green
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Avare Dal
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Avare Dal
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Avare Dal
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Avare Dal
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Rajgir
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Rajgir
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Rajgir
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Rajgir
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Jute Seed
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Jute Seed
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Jute Seed
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Jute Seed
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Kuchur
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Kuchur
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Kuchur
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Kuchur
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Soji
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Soji
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Soji
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Soji
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Lak(Teora)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Lak(Teora)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Lak(Teora)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Lak(Teora)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Saffron
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Saffron
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Saffron
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Saffron
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Tender Coconut
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Tender Coconut
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Tender Coconut
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Tender Coconut
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Firewood
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Firewood
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Firewood
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Firewood
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Wheat Atta
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Wheat Atta
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Wheat Atta
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Wheat Atta
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Kartali (Kantola)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Kartali (Kantola)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Kartali (Kantola)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Kartali (Kantola)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Jamun(Narale Hannu)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Jamun(Narale Hannu)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Jamun(Narale Hannu)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Jamun(Narale Hannu)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Amla(Nelli Kai)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Amla(Nelli Kai)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Amla(Nelli Kai)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Amla(Nelli Kai)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Mustard Oil
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Mustard Oil
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Mustard Oil
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Mustard Oil
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Coriander(Leaves)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Coriander(Leaves)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Coriander(Leaves)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Coriander(Leaves)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Mash
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Mash
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Mash
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Mash
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Persimon(Japani Fal)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Persimon(Japani Fal)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Persimon(Japani Fal)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Persimon(Japani Fal)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Ginger(Green)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Ginger(Green)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Ginger(Green)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Ginger(Green)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Foxtail Millet(Navane)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Foxtail Millet(Navane)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Foxtail Millet(Navane)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Foxtail Millet(Navane)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Patti Calcutta
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Patti Calcutta
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Patti Calcutta
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Patti Calcutta
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Coconut Seed
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Coconut Seed
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Coconut Seed
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Coconut Seed
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Maragensu
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Maragensu
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Maragensu
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Maragensu
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Amphophalus
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Amphophalus
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Amphophalus
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Amphophalus
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Colacasia
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Colacasia
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Colacasia
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Colacasia
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Jack Fruit
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Jack Fruit
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Jack Fruit
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Jack Fruit
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Astera
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Astera
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Astera
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Astera
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Moath Dal
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Moath Dal
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Moath Dal
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Moath Dal
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Neem Seed
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Neem Seed
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Neem Seed
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Neem Seed
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Ladies Finger
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Ladies Finger
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Ladies Finger
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Ladies Finger
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Galgal(Lemon)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Galgal(Lemon)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Galgal(Lemon)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Galgal(Lemon)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Tomato
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Tomato
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Tomato
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Tomato
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Beans
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Beans
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Beans
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Beans
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Kabuli Chana(Chickpeas-White)
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Kabuli Chana(Chickpeas-White)
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Kabuli Chana(Chickpeas-White)
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Kabuli Chana(Chickpeas-White)
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Pepper garbled
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Pepper garbled
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Pepper garbled
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,Vegetables,"0.40","2300","2300","2300",2022-07-13,Pepper garbled
Gujarat,Surat,Surat,Other,Vegetables,"1.50","4000","7500","5750",2022-07-13,Chakotha
Haryana,Sonipat,Ganaur,Yam (Ratalu),Vegetables,"0.45","2500","3000","2800",2022-07-13,Chakotha
Telangana,Hyderabad,Erragadda(Rythu Bazar),Other,Vegetables,"3.00","2300","2300","2300",2022-07-13,Chakotha
